respondent_id,resp_num,country,china,japan,task_id,choice_alt,eio,eis,eios,eic,seg1,seg2,seg3,seg4,seg5,price_1,price_2,price_3,ordi_1,ordi_2,ordi_3,organic_1,organic_2,organic_3,spec_1,spec_2,spec_3,mode_1,mode_2,mode_3,choice,price_cn_1,price_cn_2,price_cn_3,price_jp_1,price_jp_2,price_jp_3
Japan_178,178,Japan,0,1,Japan_178005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_178,178,Japan,0,1,Japan_178006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_178,178,Japan,0,1,Japan_178007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_178,178,Japan,0,1,Japan_178008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_179,179,Japan,0,1,Japan_179001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_179,179,Japan,0,1,Japan_179002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_179,179,Japan,0,1,Japan_179003,3,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,330,330,0
Japan_179,179,Japan,0,1,Japan_179004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_179,179,Japan,0,1,Japan_179005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_179,179,Japan,0,1,Japan_179006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_179,179,Japan,0,1,Japan_179007,3,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,290,170,0
Japan_179,179,Japan,0,1,Japan_179008,3,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,330,250,0
Japan_18,18,Japan,0,1,Japan_18001,1,1,0,0,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,210,170,0
Japan_18,18,Japan,0,1,Japan_18002,1,1,0,0,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,250,210,0
Japan_18,18,Japan,0,1,Japan_18003,1,1,0,0,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_18,18,Japan,0,1,Japan_18004,1,1,0,0,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_18,18,Japan,0,1,Japan_18005,2,1,0,0,0,0,0,1,0,0,170,250,0,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,170,250,0
Japan_18,18,Japan,0,1,Japan_18006,1,1,0,0,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_18,18,Japan,0,1,Japan_18007,2,1,0,0,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_18,18,Japan,0,1,Japan_18008,2,1,0,0,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_180,180,Japan,0,1,Japan_180001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_180,180,Japan,0,1,Japan_180002,1,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,250,210,0
Japan_180,180,Japan,0,1,Japan_180003,1,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_180,180,Japan,0,1,Japan_180004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_180,180,Japan,0,1,Japan_180005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_180,180,Japan,0,1,Japan_180006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_180,180,Japan,0,1,Japan_180007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_180,180,Japan,0,1,Japan_180008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_181,181,Japan,0,1,Japan_181001,1,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,210,170,0
Japan_181,181,Japan,0,1,Japan_181002,2,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_181,181,Japan,0,1,Japan_181003,1,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_181,181,Japan,0,1,Japan_181004,1,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_181,181,Japan,0,1,Japan_181005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_181,181,Japan,0,1,Japan_181006,2,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,250,330,0
Japan_181,181,Japan,0,1,Japan_181007,1,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,290,170,0
Japan_181,181,Japan,0,1,Japan_181008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_182,182,Japan,0,1,Japan_182001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_182,182,Japan,0,1,Japan_182002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_182,182,Japan,0,1,Japan_182003,2,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,330,330,0
Japan_182,182,Japan,0,1,Japan_182004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_182,182,Japan,0,1,Japan_182005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_182,182,Japan,0,1,Japan_182006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_182,182,Japan,0,1,Japan_182007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_182,182,Japan,0,1,Japan_182008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_183,183,Japan,0,1,Japan_183001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_183,183,Japan,0,1,Japan_183002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_183,183,Japan,0,1,Japan_183003,1,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_183,183,Japan,0,1,Japan_183004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_183,183,Japan,0,1,Japan_183005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_183,183,Japan,0,1,Japan_183006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_183,183,Japan,0,1,Japan_183007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_183,183,Japan,0,1,Japan_183008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_184,184,Japan,0,1,Japan_184001,1,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,210,170,0
Japan_184,184,Japan,0,1,Japan_184002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_184,184,Japan,0,1,Japan_184003,1,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_184,184,Japan,0,1,Japan_184004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_184,184,Japan,0,1,Japan_184005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_184,184,Japan,0,1,Japan_184006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_184,184,Japan,0,1,Japan_184007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_184,184,Japan,0,1,Japan_184008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_185,185,Japan,0,1,Japan_185001,2,0,0,1,0,1,0,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_185,185,Japan,0,1,Japan_185002,2,0,0,1,0,1,0,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_185,185,Japan,0,1,Japan_185003,1,0,0,1,0,1,0,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_185,185,Japan,0,1,Japan_185004,1,0,0,1,0,1,0,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_185,185,Japan,0,1,Japan_185005,1,0,0,1,0,1,0,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_185,185,Japan,0,1,Japan_185006,1,0,0,1,0,1,0,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_185,185,Japan,0,1,Japan_185007,2,0,0,1,0,1,0,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_185,185,Japan,0,1,Japan_185008,2,0,0,1,0,1,0,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_186,186,Japan,0,1,Japan_186001,2,0,0,1,0,1,0,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_186,186,Japan,0,1,Japan_186002,2,0,0,1,0,1,0,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_186,186,Japan,0,1,Japan_186003,1,0,0,1,0,1,0,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_186,186,Japan,0,1,Japan_186004,1,0,0,1,0,1,0,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_186,186,Japan,0,1,Japan_186005,1,0,0,1,0,1,0,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_186,186,Japan,0,1,Japan_186006,1,0,0,1,0,1,0,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_186,186,Japan,0,1,Japan_186007,2,0,0,1,0,1,0,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_186,186,Japan,0,1,Japan_186008,2,0,0,1,0,1,0,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_187,187,Japan,0,1,Japan_187001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_187,187,Japan,0,1,Japan_187002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_187,187,Japan,0,1,Japan_187003,2,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,330,330,0
Japan_187,187,Japan,0,1,Japan_187004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_187,187,Japan,0,1,Japan_187005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_187,187,Japan,0,1,Japan_187006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_187,187,Japan,0,1,Japan_187007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_187,187,Japan,0,1,Japan_187008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_188,188,Japan,0,1,Japan_188001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_188,188,Japan,0,1,Japan_188002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_188,188,Japan,0,1,Japan_188003,3,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,330,330,0
Japan_188,188,Japan,0,1,Japan_188004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_188,188,Japan,0,1,Japan_188005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_188,188,Japan,0,1,Japan_188006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_188,188,Japan,0,1,Japan_188007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_188,188,Japan,0,1,Japan_188008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_189,189,Japan,0,1,Japan_189001,2,0,0,1,0,0,0,0,0,1,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_189,189,Japan,0,1,Japan_189002,2,0,0,1,0,0,0,0,0,1,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_189,189,Japan,0,1,Japan_189003,1,0,0,1,0,0,0,0,0,1,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_189,189,Japan,0,1,Japan_189004,1,0,0,1,0,0,0,0,0,1,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_189,189,Japan,0,1,Japan_189005,1,0,0,1,0,0,0,0,0,1,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_189,189,Japan,0,1,Japan_189006,1,0,0,1,0,0,0,0,0,1,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_189,189,Japan,0,1,Japan_189007,2,0,0,1,0,0,0,0,0,1,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_189,189,Japan,0,1,Japan_189008,2,0,0,1,0,0,0,0,0,1,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_19,19,Japan,0,1,Japan_19001,2,1,0,0,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_19,19,Japan,0,1,Japan_19002,2,1,0,0,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_19,19,Japan,0,1,Japan_19003,1,1,0,0,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_19,19,Japan,0,1,Japan_19004,1,1,0,0,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_19,19,Japan,0,1,Japan_19005,1,1,0,0,0,0,0,1,0,0,170,250,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,170,250,0
Japan_19,19,Japan,0,1,Japan_19006,1,1,0,0,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_19,19,Japan,0,1,Japan_19007,2,1,0,0,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_19,19,Japan,0,1,Japan_19008,2,1,0,0,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_190,190,Japan,0,1,Japan_190001,2,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_190,190,Japan,0,1,Japan_190002,1,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,250,210,0
Japan_190,190,Japan,0,1,Japan_190003,1,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_190,190,Japan,0,1,Japan_190004,1,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_190,190,Japan,0,1,Japan_190005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_190,190,Japan,0,1,Japan_190006,1,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_190,190,Japan,0,1,Japan_190007,1,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,290,170,0
Japan_190,190,Japan,0,1,Japan_190008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_191,191,Japan,0,1,Japan_191001,2,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_191,191,Japan,0,1,Japan_191002,2,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_191,191,Japan,0,1,Japan_191003,2,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,330,330,0
Japan_191,191,Japan,0,1,Japan_191004,2,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,170,290,0
Japan_191,191,Japan,0,1,Japan_191005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_191,191,Japan,0,1,Japan_191006,3,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,0,250,330,0
Japan_191,191,Japan,0,1,Japan_191007,2,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_191,191,Japan,0,1,Japan_191008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_192,192,Japan,0,1,Japan_192001,2,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_192,192,Japan,0,1,Japan_192002,2,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_192,192,Japan,0,1,Japan_192003,3,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,330,330,0
Japan_192,192,Japan,0,1,Japan_192004,1,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_192,192,Japan,0,1,Japan_192005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_192,192,Japan,0,1,Japan_192006,1,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_192,192,Japan,0,1,Japan_192007,2,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_192,192,Japan,0,1,Japan_192008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_193,193,Japan,0,1,Japan_193001,2,0,0,1,0,0,0,1,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_193,193,Japan,0,1,Japan_193002,2,0,0,1,0,0,0,1,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_193,193,Japan,0,1,Japan_193003,1,0,0,1,0,0,0,1,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_193,193,Japan,0,1,Japan_193004,1,0,0,1,0,0,0,1,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_193,193,Japan,0,1,Japan_193005,1,0,0,1,0,0,0,1,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_193,193,Japan,0,1,Japan_193006,1,0,0,1,0,0,0,1,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_193,193,Japan,0,1,Japan_193007,2,0,0,1,0,0,0,1,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_193,193,Japan,0,1,Japan_193008,2,0,0,1,0,0,0,1,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_194,194,Japan,0,1,Japan_194001,2,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_194,194,Japan,0,1,Japan_194002,2,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_194,194,Japan,0,1,Japan_194003,1,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_194,194,Japan,0,1,Japan_194004,1,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_194,194,Japan,0,1,Japan_194005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_194,194,Japan,0,1,Japan_194006,1,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,250,330,0
Japan_194,194,Japan,0,1,Japan_194007,2,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,290,170,0
Japan_194,194,Japan,0,1,Japan_194008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_195,195,Japan,0,1,Japan_195001,1,0,0,1,0,0,1,0,0,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,210,170,0
Japan_195,195,Japan,0,1,Japan_195002,2,0,0,1,0,0,1,0,0,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,250,210,0
Japan_195,195,Japan,0,1,Japan_195003,1,0,0,1,0,0,1,0,0,0,330,330,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,330,330,0
Japan_195,195,Japan,0,1,Japan_195004,1,0,0,1,0,0,1,0,0,0,170,290,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,170,290,0
Japan_195,195,Japan,0,1,Japan_195005,1,0,0,1,0,0,1,0,0,0,170,250,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,170,250,0
Japan_195,195,Japan,0,1,Japan_195006,2,0,0,1,0,0,1,0,0,0,250,330,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,250,330,0
Japan_195,195,Japan,0,1,Japan_195007,1,0,0,1,0,0,1,0,0,0,290,170,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,290,170,0
Japan_195,195,Japan,0,1,Japan_195008,2,0,0,1,0,0,1,0,0,0,330,250,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,330,250,0
Japan_196,196,Japan,0,1,Japan_196001,2,0,0,1,0,0,0,0,1,0,210,170,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,210,170,0
Japan_196,196,Japan,0,1,Japan_196002,1,0,0,1,0,0,0,0,1,0,250,210,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,250,210,0
