ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIOS	EIC	EIS	EIO	SEG2	SEG3	SEG4	SEG5	SEG1				
240005	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
240006	250	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
240006	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
240006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
240007	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
240007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
240007	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
240008	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
240008	250	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
240008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
241001	210	0	0	1	0	1	0	1	0	0	0	0	0	1	0				
241001	170	0	0	1	1	1	0	1	0	0	0	0	0	1	0				
241001	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241002	250	0	1	0	1	1	0	1	0	0	0	0	0	1	0				
241002	210	0	0	1	0	1	0	1	0	0	0	0	0	1	0				
241002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241003	330	0	1	0	0	1	0	1	0	0	0	0	0	1	0				
241003	330	1	0	0	1	1	0	1	0	0	0	0	0	1	0				
241003	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241004	170	0	0	1	1	1	0	1	0	0	0	0	0	1	0				
241004	290	0	1	0	0	1	0	1	0	0	0	0	0	1	0				
241004	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241005	170	1	0	0	0	1	0	1	0	0	0	0	0	1	0				
241005	250	0	1	0	1	1	0	1	0	0	0	0	0	1	0				
241005	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241006	250	0	0	1	1	1	0	1	0	0	0	0	0	1	0				
241006	330	0	1	0	0	1	0	1	0	0	0	0	0	1	0				
241006	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241007	290	0	1	0	0	1	0	1	0	0	0	0	0	1	0				
241007	170	1	0	0	1	1	0	1	0	0	0	0	0	1	0				
241007	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
241008	330	1	0	0	1	1	0	1	0	0	0	0	0	1	0				
241008	250	0	1	0	0	1	0	1	0	0	0	0	0	1	0				
241008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0				
242001	210	0	0	1	0	1	0	1	0	0	0	0	0	0	1				
242001	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
242001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242002	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
242002	210	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
242002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242003	330	0	1	0	1	1	0	1	0	0	0	0	0	0	1				
242003	330	1	0	0	0	1	0	1	0	0	0	0	0	0	1				
242003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242004	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
242004	290	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
242004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242005	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1				
242005	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
242005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242006	250	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
242006	330	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
242006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242007	290	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
242007	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1				
242007	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
242008	330	1	0	0	0	1	0	1	0	0	0	0	0	0	1				
242008	250	0	1	0	1	1	0	1	0	0	0	0	0	0	1				
242008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
243001	210	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
243001	170	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
243001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243002	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
243002	210	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
243002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243003	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
243003	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
243003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243004	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
243004	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
243004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243005	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
243005	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
243005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243006	250	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
243006	330	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
243006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243007	290	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
243007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
243007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
243008	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
243008	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
243008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
244001	210	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
244001	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
244001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244002	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
244002	210	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
244002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244003	330	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
244003	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
244003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244004	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
244004	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
244004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244005	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
244005	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
244005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244006	250	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
244006	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
244006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244007	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
244007	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
244007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
244008	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
244008	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
244008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
245001	210	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
245001	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
245001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
245002	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245002	210	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
245002	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
245003	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245003	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
245003	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
245004	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
245004	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
245005	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
245005	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
245006	250	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
245006	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245006	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
245007	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245007	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
245007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
245008	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
245008	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
245008	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
246001	210	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
246001	170	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
246001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246002	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246002	210	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
246002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246003	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246003	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
246003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246004	170	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
246004	290	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246005	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
246005	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246006	250	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
246006	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246007	290	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
246007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
246008	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
246008	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
246008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247001	210	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
247001	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
247001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247002	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
247002	210	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
247002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247003	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
247003	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
247003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247004	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
247004	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
247004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247005	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
247005	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
247005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247006	250	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
247006	330	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
247006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247007	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
247007	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
247007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
247008	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
247008	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
247008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
248001	210	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
248001	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
248001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248002	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
248002	210	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
248002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248003	330	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
248003	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
248003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248004	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
248004	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
248004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248005	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
248005	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
248005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248006	250	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
248006	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
248006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248007	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
248007	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
248007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
248008	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
248008	250	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
248008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
249001	210	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
249001	170	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
249001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
249002	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
249002	210	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
249002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
249003	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
249003	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
249003	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
249004	170	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
249004	290	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
249004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
249005	170	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
249005	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
249005	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0				
249006	250	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
249006	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
249006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
249007	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
249007	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
249007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
249008	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
249008	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
249008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
250001	210	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
250001	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
250001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250002	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
250002	210	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
250002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250003	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
250003	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
250003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250004	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
250004	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
250004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250005	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
250005	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
250005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250006	250	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
250006	330	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
250006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250007	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
250007	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
250007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
250008	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
250008	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
250008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
251001	210	0	0	1	0	1	0	1	0	0	0	0	0	0	1				
251001	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
251001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251002	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
251002	210	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
251002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251003	330	0	1	0	1	1	0	1	0	0	0	0	0	0	1				
251003	330	1	0	0	0	1	0	1	0	0	0	0	0	0	1				
251003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251004	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
251004	290	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
251004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251005	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1				
251005	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
251005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251006	250	0	0	1	1	1	0	1	0	0	0	0	0	0	1				
251006	330	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
251006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251007	290	0	1	0	0	1	0	1	0	0	0	0	0	0	1				
251007	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1				
251007	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
251008	330	1	0	0	0	1	0	1	0	0	0	0	0	0	1				
251008	250	0	1	0	1	1	0	1	0	0	0	0	0	0	1				
251008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1				
252001	210	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
252001	170	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
252001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252002	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
252002	210	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
252002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252003	330	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
252003	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
252003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252004	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
252004	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
252004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252005	170	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
252005	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
252005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252006	250	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
252006	330	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
252006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252007	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
252007	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
252007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
252008	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
252008	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
252008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
253001	210	0	0	1	0	1	0	1	0	0	0	1	0	0	0				
253001	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
253001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253002	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
253002	210	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
253002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253003	330	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
253003	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
253003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253004	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
253004	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
253004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253005	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
253005	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
253005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253006	250	0	0	1	1	1	0	1	0	0	0	1	0	0	0				
253006	330	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
253006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253007	290	0	1	0	0	1	0	1	0	0	0	1	0	0	0				
253007	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0				
253007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
253008	330	1	0	0	0	1	0	1	0	0	0	1	0	0	0				
253008	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0				
253008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0				
254001	210	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
254001	170	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
254001	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
254002	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254002	210	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
254002	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
254003	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254003	330	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
254003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
254004	170	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
254004	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254004	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
254005	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
254005	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
254006	250	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
254006	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254006	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
254007	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254007	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
254007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
254008	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
254008	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
254008	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
255001	210	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
255001	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
255001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255002	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
255002	210	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
255002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255003	330	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
255003	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
255003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255004	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
255004	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
255004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255005	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
255005	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
255005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255006	250	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
255006	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
255006	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0				
255007	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
255007	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
255007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
255008	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
255008	250	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
255008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256001	210	0	0	1	0	1	0	1	0	0	1	0	0	0	0				
256001	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
256001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256002	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
256002	210	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
256002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256003	330	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
256003	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
256003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256004	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
256004	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
256004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256005	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
256005	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
256005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256006	250	0	0	1	1	1	0	1	0	0	1	0	0	0	0				
256006	330	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
256006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256007	290	0	1	0	0	1	0	1	0	0	1	0	0	0	0				
256007	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0				
256007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
256008	330	1	0	0	0	1	0	1	0	0	1	0	0	0	0				
256008	250	0	1	0	1	1	0	1	0	0	1	0	0	0	0				
256008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0				
257001	210	0	0	1	0	1	0	1	0	0	0	0	1	0	0				
257001	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
257001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
257002	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
257002	210	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
257002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
257003	330	0	1	0	1	1	0	1	0	0	0	0	1	0	0				
257003	330	1	0	0	0	1	0	1	0	0	0	0	1	0	0				
257003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
257004	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0				
257004	290	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
257004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
257005	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0				
257005	250	0	1	0	0	1	0	1	0	0	0	0	1	0	0				
257005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0				
