ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIOS	EIC	EIS	EIO	SEG2	SEG3	SEG4	SEG5	SEG1
188008	300	0	0	1	0	1	1	0	0	0	0	1	0	0	0
188008	200	0	0	1	1	1	1	0	0	0	0	1	0	0	0
188008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
189001	400	0	1	0	0	1	1	0	0	0	0	0	0	1	0
189001	250	1	0	0	1	1	1	0	0	0	0	0	0	1	0
189001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189002	200	0	0	1	1	1	1	0	0	0	0	0	0	1	0
189002	350	0	0	1	0	1	1	0	0	0	0	0	0	1	0
189002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189003	250	0	1	0	1	1	1	0	0	0	0	0	0	1	0
189003	400	0	0	1	0	1	1	0	0	0	0	0	0	1	0
189003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189004	300	1	0	0	0	1	1	0	0	0	0	0	0	1	0
189004	300	0	0	1	1	1	1	0	0	0	0	0	0	1	0
189004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189005	400	0	0	1	0	1	1	0	0	0	0	0	0	1	0
189005	300	1	0	0	1	1	1	0	0	0	0	0	0	1	0
189005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189006	350	0	0	1	1	1	1	0	0	0	0	0	0	1	0
189006	400	0	1	0	0	1	1	0	0	0	0	0	0	1	0
189006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189007	250	1	0	0	0	1	1	0	0	0	0	0	0	1	0
189007	250	0	1	0	1	1	1	0	0	0	0	0	0	1	0
189007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
189008	300	0	0	1	0	1	1	0	0	0	0	0	0	1	0
189008	200	0	0	1	1	1	1	0	0	0	0	0	0	1	0
189008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
190001	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
190001	250	1	0	0	1	1	1	0	0	0	1	0	0	0	0
190001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190002	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
190002	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
190002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190003	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
190003	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
190003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190004	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
190004	300	0	0	1	1	1	1	0	0	0	1	0	0	0	0
190004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190005	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
190005	300	1	0	0	1	1	1	0	0	0	1	0	0	0	0
190005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190006	350	0	0	1	1	1	1	0	0	0	1	0	0	0	0
190006	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
190006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190007	250	1	0	0	0	1	1	0	0	0	1	0	0	0	0
190007	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
190007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
190008	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
190008	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
190008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191001	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
191001	250	1	0	0	1	1	1	0	0	0	1	0	0	0	0
191001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191002	200	0	0	1	0	1	1	0	0	0	1	0	0	0	0
191002	350	0	0	1	1	1	1	0	0	0	1	0	0	0	0
191002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191003	250	0	1	0	0	1	1	0	0	0	1	0	0	0	0
191003	400	0	0	1	1	1	1	0	0	0	1	0	0	0	0
191003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191004	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
191004	300	0	0	1	1	1	1	0	0	0	1	0	0	0	0
191004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191005	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
191005	300	1	0	0	1	1	1	0	0	0	1	0	0	0	0
191005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191006	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
191006	400	0	1	0	1	1	1	0	0	0	1	0	0	0	0
191006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191007	250	1	0	0	1	1	1	0	0	0	1	0	0	0	0
191007	250	0	1	0	0	1	1	0	0	0	1	0	0	0	0
191007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
191008	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
191008	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
191008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
192001	400	0	1	0	1	1	1	0	0	0	1	0	0	0	0
192001	250	1	0	0	0	1	1	0	0	0	1	0	0	0	0
192001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
192002	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
192002	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
192003	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
192003	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
192004	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
192004	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192004	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
192005	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192005	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
192005	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
192006	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192006	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
192006	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
192007	250	1	0	0	0	1	1	0	0	0	1	0	0	0	0
192007	250	0	1	0	0	1	1	0	0	0	1	0	0	0	0
192007	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
192008	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
192008	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
192008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
193001	400	0	1	0	0	1	1	0	0	0	0	1	0	0	0
193001	250	1	0	0	1	1	1	0	0	0	0	1	0	0	0
193001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193002	200	0	0	1	1	1	1	0	0	0	0	1	0	0	0
193002	350	0	0	1	0	1	1	0	0	0	0	1	0	0	0
193002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193003	250	0	1	0	1	1	1	0	0	0	0	1	0	0	0
193003	400	0	0	1	0	1	1	0	0	0	0	1	0	0	0
193003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193004	300	1	0	0	0	1	1	0	0	0	0	1	0	0	0
193004	300	0	0	1	1	1	1	0	0	0	0	1	0	0	0
193004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193005	400	0	0	1	0	1	1	0	0	0	0	1	0	0	0
193005	300	1	0	0	1	1	1	0	0	0	0	1	0	0	0
193005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193006	350	0	0	1	1	1	1	0	0	0	0	1	0	0	0
193006	400	0	1	0	0	1	1	0	0	0	0	1	0	0	0
193006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193007	250	1	0	0	0	1	1	0	0	0	0	1	0	0	0
193007	250	0	1	0	1	1	1	0	0	0	0	1	0	0	0
193007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
193008	300	0	0	1	0	1	1	0	0	0	0	1	0	0	0
193008	200	0	0	1	1	1	1	0	0	0	0	1	0	0	0
193008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
194001	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
194001	250	1	0	0	1	1	1	0	0	0	1	0	0	0	0
194001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194002	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
194002	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
194002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194003	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
194003	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
194003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194004	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
194004	300	0	0	1	1	1	1	0	0	0	1	0	0	0	0
194004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194005	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
194005	300	1	0	0	1	1	1	0	0	0	1	0	0	0	0
194005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194006	350	0	0	1	1	1	1	0	0	0	1	0	0	0	0
194006	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
194006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194007	250	1	0	0	0	1	1	0	0	0	1	0	0	0	0
194007	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
194007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
194008	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
194008	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
194008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195001	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
195001	250	1	0	0	1	1	1	0	0	0	1	0	0	0	0
195001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195002	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
195002	350	0	0	1	0	1	1	0	0	0	1	0	0	0	0
195002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195003	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
195003	400	0	0	1	0	1	1	0	0	0	1	0	0	0	0
195003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195004	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
195004	300	0	0	1	1	1	1	0	0	0	1	0	0	0	0
195004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195005	400	0	0	1	1	1	1	0	0	0	1	0	0	0	0
195005	300	1	0	0	0	1	1	0	0	0	1	0	0	0	0
195005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195006	350	0	0	1	1	1	1	0	0	0	1	0	0	0	0
195006	400	0	1	0	0	1	1	0	0	0	1	0	0	0	0
195006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195007	250	1	0	0	0	1	1	0	0	0	1	0	0	0	0
195007	250	0	1	0	1	1	1	0	0	0	1	0	0	0	0
195007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
195008	300	0	0	1	0	1	1	0	0	0	1	0	0	0	0
195008	200	0	0	1	1	1	1	0	0	0	1	0	0	0	0
195008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
196001	400	0	1	0	0	1	1	0	0	0	0	0	1	0	0
196001	250	1	0	0	1	1	1	0	0	0	0	0	1	0	0
196001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196002	200	0	0	1	1	1	1	0	0	0	0	0	1	0	0
196002	350	0	0	1	0	1	1	0	0	0	0	0	1	0	0
196002	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196003	250	0	1	0	1	1	1	0	0	0	0	0	1	0	0
196003	400	0	0	1	0	1	1	0	0	0	0	0	1	0	0
196003	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196004	300	1	0	0	1	1	1	0	0	0	0	0	1	0	0
196004	300	0	0	1	0	1	1	0	0	0	0	0	1	0	0
196004	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196005	400	0	0	1	0	1	1	0	0	0	0	0	1	0	0
196005	300	1	0	0	1	1	1	0	0	0	0	0	1	0	0
196005	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196006	350	0	0	1	1	1	1	0	0	0	0	0	1	0	0
196006	400	0	1	0	0	1	1	0	0	0	0	0	1	0	0
196006	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196007	250	1	0	0	1	1	1	0	0	0	0	0	1	0	0
196007	250	0	1	0	0	1	1	0	0	0	0	0	1	0	0
196007	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
196008	300	0	0	1	0	1	1	0	0	0	0	0	1	0	0
196008	200	0	0	1	1	1	1	0	0	0	0	0	1	0	0
196008	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
197001	400	0	1	0	0	1	1	0	0	0	0	0	0	0	1
197001	250	1	0	0	1	1	1	0	0	0	0	0	0	0	1
197001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197002	200	0	0	1	1	1	1	0	0	0	0	0	0	0	1
197002	350	0	0	1	0	1	1	0	0	0	0	0	0	0	1
197002	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197003	250	0	1	0	1	1	1	0	0	0	0	0	0	0	1
197003	400	0	0	1	0	1	1	0	0	0	0	0	0	0	1
197003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197004	300	1	0	0	0	1	1	0	0	0	0	0	0	0	1
197004	300	0	0	1	1	1	1	0	0	0	0	0	0	0	1
197004	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197005	400	0	0	1	0	1	1	0	0	0	0	0	0	0	1
197005	300	1	0	0	1	1	1	0	0	0	0	0	0	0	1
197005	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197006	350	0	0	1	1	1	1	0	0	0	0	0	0	0	1
197006	400	0	1	0	0	1	1	0	0	0	0	0	0	0	1
197006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197007	250	1	0	0	0	1	1	0	0	0	0	0	0	0	1
197007	250	0	1	0	1	1	1	0	0	0	0	0	0	0	1
197007	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
197008	300	0	0	1	0	1	1	0	0	0	0	0	0	0	1
197008	200	0	0	1	1	1	1	0	0	0	0	0	0	0	1
197008	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198001	400	0	1	0	0	1	1	0	0	0	0	0	0	0	1
198001	250	1	0	0	1	1	1	0	0	0	0	0	0	0	1
198001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198002	200	0	0	1	1	1	1	0	0	0	0	0	0	0	1
198002	350	0	0	1	0	1	1	0	0	0	0	0	0	0	1
198002	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198003	250	0	1	0	1	1	1	0	0	0	0	0	0	0	1
198003	400	0	0	1	0	1	1	0	0	0	0	0	0	0	1
198003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198004	300	1	0	0	0	1	1	0	0	0	0	0	0	0	1
198004	300	0	0	1	1	1	1	0	0	0	0	0	0	0	1
198004	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198005	400	0	0	1	0	1	1	0	0	0	0	0	0	0	1
198005	300	1	0	0	1	1	1	0	0	0	0	0	0	0	1
198005	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198006	350	0	0	1	0	1	1	0	0	0	0	0	0	0	1
198006	400	0	1	0	1	1	1	0	0	0	0	0	0	0	1
198006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198007	250	1	0	0	0	1	1	0	0	0	0	0	0	0	1
198007	250	0	1	0	1	1	1	0	0	0	0	0	0	0	1
198007	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
198008	300	0	0	1	0	1	1	0	0	0	0	0	0	0	1
198008	200	0	0	1	1	1	1	0	0	0	0	0	0	0	1
198008	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
199001	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
199001	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
199001	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199002	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199002	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199002	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199003	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0
199003	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199003	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199004	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
199004	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199004	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199005	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199005	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
199005	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199006	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199006	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
199006	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199007	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
199007	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0
199007	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
199008	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199008	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
199008	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
200001	400	0	1	0	0	1	0	1	0	0	0	0	0	0	1
200001	250	1	0	0	0	1	0	1	0	0	0	0	0	0	1
200001	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200002	200	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200002	350	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200002	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200003	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1
200003	400	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200003	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200004	300	1	0	0	0	1	0	1	0	0	0	0	0	0	1
200004	300	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200004	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200005	400	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200005	300	1	0	0	0	1	0	1	0	0	0	0	0	0	1
200005	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200006	350	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200006	400	0	1	0	0	1	0	1	0	0	0	0	0	0	1
200006	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200007	250	1	0	0	0	1	0	1	0	0	0	0	0	0	1
200007	250	0	1	0	0	1	0	1	0	0	0	0	0	0	1
200007	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
200008	300	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200008	200	0	0	1	0	1	0	1	0	0	0	0	0	0	1
200008	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
201001	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
201001	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
201001	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201002	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201002	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201002	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201003	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0
201003	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201003	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201004	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
201004	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201004	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201005	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201005	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
201005	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201006	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201006	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
201006	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201007	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
201007	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0
201007	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
201008	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201008	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
201008	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202001	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
202001	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
202001	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202002	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202002	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202002	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202003	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0
202003	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
202004	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
202004	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202004	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202005	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202005	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
202005	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202006	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202006	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
202006	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
202007	250	1	0	0	0	1	0	1	0	0	0	1	0	0	0
202007	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0
202007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
202008	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202008	200	0	0	1	0	1	0	1	0	0	0	1	0	0	0
202008	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
203001	400	0	1	0	0	1	0	1	0	0	0	0	1	0	0
203001	250	1	0	0	1	1	0	1	0	0	0	0	1	0	0
203001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203002	200	0	0	1	1	1	0	1	0	0	0	0	1	0	0
203002	350	0	0	1	0	1	0	1	0	0	0	0	1	0	0
203002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203003	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0
203003	400	0	0	1	0	1	0	1	0	0	0	0	1	0	0
203003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203004	300	1	0	0	0	1	0	1	0	0	0	0	1	0	0
203004	300	0	0	1	1	1	0	1	0	0	0	0	1	0	0
203004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203005	400	0	0	1	0	1	0	1	0	0	0	0	1	0	0
203005	300	1	0	0	1	1	0	1	0	0	0	0	1	0	0
203005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203006	350	0	0	1	1	1	0	1	0	0	0	0	1	0	0
203006	400	0	1	0	0	1	0	1	0	0	0	0	1	0	0
203006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203007	250	1	0	0	0	1	0	1	0	0	0	0	1	0	0
203007	250	0	1	0	1	1	0	1	0	0	0	0	1	0	0
203007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
203008	300	0	0	1	0	1	0	1	0	0	0	0	1	0	0
203008	200	0	0	1	1	1	0	1	0	0	0	0	1	0	0
203008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
204001	400	0	1	0	0	1	0	1	0	0	1	0	0	0	0
204001	250	1	0	0	1	1	0	1	0	0	1	0	0	0	0
204001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
204002	200	0	0	1	1	1	0	1	0	0	1	0	0	0	0
204002	350	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
204003	250	0	1	0	1	1	0	1	0	0	1	0	0	0	0
204003	400	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
204004	300	1	0	0	0	1	0	1	0	0	1	0	0	0	0
204004	300	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204004	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
204005	400	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204005	300	1	0	0	0	1	0	1	0	0	1	0	0	0	0
204005	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
204006	350	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204006	400	0	1	0	0	1	0	1	0	0	1	0	0	0	0
204006	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
204007	250	1	0	0	1	1	0	1	0	0	1	0	0	0	0
204007	250	0	1	0	0	1	0	1	0	0	1	0	0	0	0
204007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
204008	300	0	0	1	0	1	0	1	0	0	1	0	0	0	0
204008	200	0	0	1	1	1	0	1	0	0	1	0	0	0	0
204008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
205001	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
205001	250	1	0	0	1	1	0	1	0	0	0	1	0	0	0
205001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205002	200	0	0	1	1	1	0	1	0	0	0	1	0	0	0
205002	350	0	0	1	0	1	0	1	0	0	0	1	0	0	0
205002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205003	250	0	1	0	1	1	0	1	0	0	0	1	0	0	0
205003	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
205003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205004	300	1	0	0	0	1	0	1	0	0	0	1	0	0	0
205004	300	0	0	1	1	1	0	1	0	0	0	1	0	0	0
205004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205005	400	0	0	1	0	1	0	1	0	0	0	1	0	0	0
205005	300	1	0	0	1	1	0	1	0	0	0	1	0	0	0
205005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205006	350	0	0	1	1	1	0	1	0	0	0	1	0	0	0
205006	400	0	1	0	0	1	0	1	0	0	0	1	0	0	0
205006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205007	250	1	0	0	1	1	0	1	0	0	0	1	0	0	0
205007	250	0	1	0	0	1	0	1	0	0	0	1	0	0	0
205007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
205008	300	0	0	1	0	1	0	1	0	0	0	1	0	0	0
205008	200	0	0	1	1	1	0	1	0	0	0	1	0	0	0
205008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
206001	400	0	1	0	1	1	0	1	0	0	0	0	0	0	1
206001	250	1	0	0	0	1	0	1	0	0	0	0	0	0	1
206001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
206002	200	0	0	1	0	1	0	1	0	0	0	0	0	0	1
206002	350	0	0	1	1	1	0	1	0	0	0	0	0	0	1
206002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
206003	250	0	1	0	1	1	0	1	0	0	0	0	0	0	1
206003	400	0	0	1	0	1	0	1	0	0	0	0	0	0	1
206003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
206004	300	1	0	0	0	1	0	1	0	0	0	0	0	0	1
